institution_id,country,country_code,name_canonical,name_display,institution_name_norm,legacy_ids,aliases
279,USA,US,Dartmouth College,Dartmouth College,dartmouth college,"[""789""]",[]
280,UK,GB,Darul-Ilm Chatham,Darul-Ilm Chatham,darul ilm chatham,"[""498""]",[]
281,Malaysia,MY,Darwish Clan,Darwish Clan,darwish clan,"[""1166""]",[]
282,USA,US,Davidson College's Muslim Students Association,Davidson College's Muslim Students Association,davidson college s muslim students association,"[""989""]",[]
283,USA,US,DawnofDozo (Cardozo High School MSA),DawnofDozo (Cardozo High School MSA),dawnofdozo cardozo high school msa,"[""1441""]",[]
284,Canada,CA,Dawson College,Dawson College,dawson college,"[""1079""]",[]
285,UK,GB,DB Muslim Network,DB Muslim Network,db muslim network,"[""579""]",[]
286,USA,US,DC Muslim Youth,DC Muslim Youth,dc muslim youth,"[""975""]",[]
287,Germany,DE,Deen Brothers Comunity,Deen Brothers Comunity,deen brothers comunity,"[""1442""]",[]
288,Germany,DE,Deen Education,Deen Education,deen education,"[""260""]",[]
289,Canada,CA,Deen/Dunya,Deen/Dunya,deen dunya,"[""1443""]",[]
290,Ireland,IE,DeenvsDunya,DeenvsDunya,deenvsdunya,"[""1444""]",[]
291,South Africa,ZA,Delta Superette,Delta Superette,delta superette,"[""1445""]",[]
292,USA,US,DePaul UMMA,DePaul UMMA,depaul umma,"[""1011""]",[]
293,Germany,DE,Deutsches Muslimisches Zentrum Berlin,Deutsches Muslimisches Zentrum Berlin,deutsches muslimisches zentrum berlin,"[""1148""]",[]
294,Germany,DE,Die Brücke,Die Brücke,die br cke,"[""1446""]",[]
295,USA,US,Digital Dominance and The Tech Guys,Digital Dominance and The Tech Guys,digital dominance and the tech guys,"[""1447""]",[]
296,Germany,DE,Ditib Gifhorn Gençlik,Ditib Gifhorn Gençlik,ditib gifhorn gen lik,"[""251""]",[]
297,Germany,DE,Ditib Kocatepe camii Garbsen,Ditib Kocatepe camii Garbsen,ditib kocatepe camii garbsen,"[""1448""]",[]
298,UK,GB,DMU ISOC,DMU ISOC,dmu isoc,"[""1449""]",[]
299,USA,US,Dominion MSA,Dominion MSA,dominion msa,"[""1261""]",[]
300,South Africa,ZA,Donating dreams,Donating dreams,donating dreams,"[""1290""]",[]
301,USA,US,Donut Booths LLC,Donut Booths LLC,donut booths llc,"[""962""]",[]
302,Canada,CA,Douglas College,Douglas College,douglas college,"[""1108""]",[]
303,Canada,CA,Dover Bay Secondary School,Dover Bay Secondary School,dover bay secondary school,"[""154""]",[]
304,Germany,DE,Dr. Hatun,Dr. Hatun,dr hatun,"[""1291""]",[]
305,USA,US,Drexel University,Drexel University,drexel university,"[""1450""]",[]
306,Ireland,IE,Dublin Business School,Dublin Business School,dublin business school,"[""306""]",[]
307,Ireland,IE,Dublin City University ISOC,Dublin City University ISOC,dublin city university isoc,"[""286""]",[]
308,USA,US,Duke University Muslim Student's Association,Duke University Muslim Student's Association,duke university muslim student s association,"[""1452""]",[]
309,Ireland,IE,Dundalk Institute of Technology,Dundalk Institute of Technology,dundalk institute of technology,"[""301""]",[]
310,UK,GB,Dundee University Islamic Society (DUIS),Dundee University Islamic Society (DUIS),dundee university islamic society duis,"[""1453""]",[]
311,USA,US,Dunya Association,Dunya Association,dunya association,"[""1454""]",[]
312,USA,US,Duquesne University,Duquesne University,duquesne university,"[""1455""]",[]
313,UK,GB,Durham University Islamic Society,Durham University Islamic Society,durham university islamic society,"[""1456""]",[]
314,USA,US,Eastern Connecticut State University,Eastern Connecticut State University,eastern connecticut state university,"[""941""]",[]
315,USA,US,Eastern Michigan University MSA,Eastern Michigan University MSA,eastern michigan university msa,"[""720""]",[]
316,UK,GB,Eastwood High School,Eastwood High School,eastwood high school,"[""640""]",[]
317,UK,GB,Easy real estate,Easy real estate,easy real estate,"[""629""]",[]
318,UK,GB,Edge Hill University,Edge Hill University,edge hill university,"[""1182""]",[]
319,UK,GB,Edinburgh Napier University,Edinburgh Napier University,edinburgh napier university,"[""533""]",[]
320,South Africa,ZA,Educators care,Educators care,educators care,"[""1292""]",[]
321,South Africa,ZA,Eduvos,Eduvos,eduvos,"[""443""]",[]
322,Canada,CA,Egyptian Student Association,Egyptian Student Association,egyptian student association,"[""129""]",[]
323,USA,US,El Camino Community College,El Camino Community College,el camino community college,"[""1459""]",[]
324,Germany,DE,El Iman Moschee,El Iman Moschee,el iman moschee,"[""1141""]",[]
325,USA,US,Elkins High School Muslim Student Association,Elkins High School Muslim Student Association,elkins high school muslim student association,"[""959""]",[]
326,USA,US,Emory University,Emory University,emory university,"[""996""]",[]
327,South Africa,ZA,Engage Math,Engage Math,engage math,"[""385""]",[]
328,UK,GB,Engineering Muslim Network,Engineering Muslim Network,engineering muslim network,"[""600""]",[]
329,Canada,CA,Ernest Manning High School MYC,Ernest Manning High School MYC,ernest manning high school myc,"[""1460""]",[]
330,USA,US,Everglades High School MSA,Everglades High School MSA,everglades high school msa,"[""897""]",[]
331,Canada,CA,Ex.director@bilalcommunitycentre.ca,Ex.director@bilalcommunitycentre.ca,ex director bilalcommunitycentre ca,"[""163""]",[]
332,UK,GB,Exeter Mosque and Cultural Centre,Exeter Mosque and Cultural Centre,exeter mosque and cultural centre,"[""1462""]",[]
333,Germany,DE,Fachschaft Zentrum Islamische Theologie Münster,Fachschaft Zentrum Islamische Theologie Münster,fachschaft zentrum islamische theologie m nster,"[""1119""]",[]
334,Canada,CA,Fades By Jazz,Fades By Jazz,fades by jazz,"[""145""]",[]
335,USA,US,Fairleigh Dickinson University - Teaneck,Fairleigh Dickinson University - Teaneck,fairleigh dickinson university teaneck,"[""1463""]",[]
336,USA,US,Fairleigh Dickinson University Florham MSA,Fairleigh Dickinson University Florham MSA,fairleigh dickinson university florham msa,"[""1464""]",[]
337,UK,GB,Faith Space UK,Faith Space UK,faith space uk,"[""1200""]",[]
338,USA,US,Fajr Circle,Fajr Circle,fajr circle,"[""946""]",[]
339,Canada,CA,Falafel King,Falafel King,falafel king,"[""1293""]",[]
340,Germany,DE,Falah e.V.,Falah e.V.,falah e v,"[""1151""]",[]
341,Malaysia,MY,Family Hauk,Family Hauk,family hauk,"[""322""]",[]
342,USA,US,Farmingdale State College MSA,Farmingdale State College MSA,farmingdale state college msa,"[""1465""]",[]
343,USA,US,Fashion Institute of Technology,Fashion Institute of Technology,fashion institute of technology,"[""683""]",[]
344,Germany,DE,Fatayat,Fatayat,fatayat,"[""1162""]",[]
345,South Africa,ZA,Fatima Nanabhay,Fatima Nanabhay,fatima nanabhay,"[""1467""]",[]
346,USA,US,FAU MSA,FAU MSA,fau msa,"[""834""]",[]
347,USA,US,FDU Metro MSA,FDU Metro MSA,fdu metro msa,"[""813""]",[]
348,USA,US,FDU MSA Florham,FDU MSA Florham,fdu msa florham,"[""831""]",[]
349,Germany,DE,Ferdaus Seifie Charity e.V.,Ferdaus Seifie Charity e.V.,ferdaus seifie charity e v,"[""243""]",[]
350,Germany,DE,Ferdaus Seifie Charity e.V. & Seeds of Hope,Ferdaus Seifie Charity e.V. & Seeds of Hope,ferdaus seifie charity e v seeds of hope,"[""1294""]",[]
351,UK,GB,Finsbury Park Mosque,Finsbury Park Mosque,finsbury park mosque,"[""1468""]",[]
352,USA,US,FIU MSA - Florida,FIU MSA - Florida,fiu msa florida,"[""852""]",[]
353,Canada,CA,Fleetwood Park MSA,Fleetwood Park MSA,fleetwood park msa,"[""68""]",[]
354,USA,US,Florida Atlantic University,Florida Atlantic University,florida atlantic university,"[""1469""]",[]
355,USA,US,Florida International University,Florida International University,florida international university,"[""1470""]",[]
356,USA,US,Fordham University,Fordham University,fordham university,"[""1471""]",[]
357,USA,US,Fordham University Lincoln Center,Fordham University Lincoln Center,fordham university lincoln center,"[""1472""]",[]
358,USA,US,Fordham University MSA,Fordham University MSA,fordham university msa,"[""712""]",[]
359,Canada,CA,Forest Lawn High School Muslim Youth Club,Forest Lawn High School Muslim Youth Club,forest lawn high school muslim youth club,"[""125""]",[]
360,Germany,DE,FRA UAS,FRA UAS,fra uas,"[""1295""]",[]
361,Germany,DE,Frankfurter Schwesterntreff,Frankfurter Schwesterntreff,frankfurter schwesterntreff,"[""1296""]",[]
362,USA,US,Fresno State Muslim Student Association,Fresno State Muslim Student Association,fresno state muslim student association,"[""1473""]",[]
363,USA,US,Furdose,Furdose,furdose,"[""1060""]",[]
364,Germany,DE,Fursa,Fursa,fursa,"[""1155""]",[]
365,South Africa,ZA,Fusion Inyameko Foundation,Fusion Inyameko Foundation,fusion inyameko foundation,"[""411""]",[]
366,USA,US,Fusion Muslim Community Center of North Jersey,Fusion Muslim Community Center of North Jersey,fusion muslim community center of north jersey,"[""788""]",[]
367,USA,US,George Mason University,George Mason University,george mason university,"[""1474""]",[]
368,USA,US,Georgetown MSA,Georgetown MSA,georgetown msa,"[""842""]",[]
369,USA,US,Georgetown University,Georgetown University,georgetown university,"[""1475""]",[]
370,Qatar,QA,Georgetown University Qatar,Georgetown University Qatar,georgetown university qatar,"[""1476""]",[]
371,USA,US,Georgia Institute of Technology,Georgia Institute of Technology,georgia institute of technology,"[""803""]",[]
372,USA,US,Georgia State University,Georgia State University,georgia state university,"[""771""]",[]
373,USA,US,Glamabayasss,Glamabayasss,glamabayasss,"[""1044""]",[]
374,UK,GB,Glasgow Caledonian University,Glasgow Caledonian University,glasgow caledonian university,"[""593""]",[]
375,UK,GB,Glasgow School of Art Muslim Student Association,Glasgow School of Art Muslim Student Association,glasgow school of art muslim student association,"[""582""]",[]
376,UK,GB,Glasgow University Muslim Student Association,Glasgow University Muslim Student Association,glasgow university muslim student association,"[""1477""]",[]
377,Canada,CA,Glendon Campus York U,Glendon Campus York U,glendon campus york u,"[""1478""]",[]
378,Qatar,QA,Global Studies Institute,Global Studies Institute,global studies institute,"[""376""]",[]
379,USA,US,GMU MSA,GMU MSA,gmu msa,"[""950""]",[]
380,Uganda,UG,GOODWILL HUMANITARIAN ASSOCIATION,GOODWILL HUMANITARIAN ASSOCIATION,goodwill humanitarian association,"[""1479""]",[]
381,USA,US,Google,Google,google,"[""1480""]",[]
382,USA,US,Google Community Group,Google Community Group,google community group,"[""1481""]",[]
383,USA,US,Googlers,Googlers,googlers,"[""1039""]",[]
384,UK,GB,Gower College Swansea Islamic Society,Gower College Swansea Islamic Society,gower college swansea islamic society,"[""1482""]",[]
385,UK,GB,Grant Thornton Muslim Network,Grant Thornton Muslim Network,grant thornton muslim network,"[""528""]",[]
386,Ireland,IE,Growing Up Muslim,Growing Up Muslim,growing up muslim,"[""304""]",[]
387,UK,GB,GT Muslim Network,GT Muslim Network,gt muslim network,"[""1483""]",[]
388,Canada,CA,Guildford Park,Guildford Park,guildford park,"[""115""]",[]
389,USA,US,GWU MSA,GWU MSA,gwu msa,"[""945""]",[]
390,Pakistan,PK,Habib University,Habib University,habib university,"[""348""]",[]
391,South Africa,ZA,Habibia Archery Club,Habibia Archery Club,habibia archery club,"[""1173""]",[]
392,South Africa,ZA,Habibty Halaqah,Habibty Halaqah,habibty halaqah,"[""1297""]",[]
393,USA,US,Halal Heels,Halal Heels,halal heels,"[""696""]",[]
394,Canada,CA,Halaqa Nour Al-Islam,Halaqa Nour Al-Islam,halaqa nour al islam,"[""1485""]",[]
395,USA,US,Hamilton College,Hamilton College,hamilton college,"[""1040""]",[]
396,UK,GB,Hamilton Grammar School,Hamilton Grammar School,hamilton grammar school,"[""637""]",[]
397,UK,GB,Hamilton Islamic Centre,Hamilton Islamic Centre,hamilton islamic centre,"[""1486""]",[]
398,UK,GB,Hampshire Hospitals Foundation Trust,Hampshire Hospitals Foundation Trust,hampshire hospitals foundation trust,"[""571""]",[]
399,USA,US,Haqq Publications,Haqq Publications,haqq publications,"[""725""]",[]
400,USA,US,"Harriet L. Wilkes Honors College at Florida Atlantic University (located at Jupiter, FL)","Harriet L. Wilkes Honors College at Florida Atlantic University (located at Jupiter, FL)",harriet l wilkes honors college at florida atlantic university located at jupiter fl,"[""1487""]",[]
401,USA,US,Harvard Islamic Society,Harvard Islamic Society,harvard islamic society,"[""1269""]",[]
402,UK,GB,Hayaa the label ltd,Hayaa the label ltd,hayaa the label ltd,"[""625""]",[]
403,South Africa,ZA,Healthconnect Cares,Healthconnect Cares,healthconnect cares,"[""402""]",[]
404,Germany,DE,Heart for Humanity,Heart for Humanity,heart for humanity,"[""259""]",[]
405,Uganda,UG,Heaven charity organization,Heaven charity organization,heaven charity organization,"[""1488""]",[]
406,South Africa,ZA,Help Foundation,Help Foundation,help foundation,"[""400""]",[]
407,Canada,CA,Henry Wisewood High School MYC,Henry Wisewood High School MYC,henry wisewood high school myc,"[""1489""]",[]
408,UK,GB,Heriot-Watt University,Heriot-Watt University,heriot watt university,"[""511""]",[]
409,UK,GB,Heritage Academy,Heritage Academy,heritage academy,"[""1209""]",[]
410,USA,US,Herndon High School MSA,Herndon High School MSA,herndon high school msa,"[""1021""]",[]
411,South Africa,ZA,Herschel Girls school,Herschel Girls school,herschel girls school,"[""1492""]",[]
412,Germany,DE,HICRA,HICRA,hicra,"[""190""]",[]
413,Germany,DE,HICRA (ehemals DMS),HICRA (ehemals DMS),hicra ehemals dms,"[""1493""]",[]
414,USA,US,Hidayah Academy,Hidayah Academy,hidayah academy,"[""1298""]",[]
415,USA,US,High Point University,High Point University,high point university,"[""755""]",[]
416,South Africa,ZA,Hiking with a Purpose,Hiking with a Purpose,hiking with a purpose,"[""398""]",[]
417,USA,US,Hillcrest Muslim Student Association,Hillcrest Muslim Student Association,hillcrest muslim student association,"[""872""]",[]
418,UK,GB,Hillhead High School,Hillhead High School,hillhead high school,"[""642""]",[]
419,USA,US,Hillside Islamic Center,Hillside Islamic Center,hillside islamic center,"[""1271""]",[]
420,USA,US,Hofstra MSA,Hofstra MSA,hofstra msa,"[""1495""]",[]
421,Germany,DE,Hopeful Hands,Hopeful Hands,hopeful hands,"[""254""]",[]
422,USA,US,Howard University,Howard University,howard university,"[""1237""]",[]
423,UK,GB,Hujjat Primary School,Hujjat Primary School,hujjat primary school,"[""573""]",[]
424,UK,GB,Hull Jame Masjid,Hull Jame Masjid,hull jame masjid,"[""1496""]",[]
425,UK,GB,Hull Mosque & Islamic Centre,Hull Mosque & Islamic Centre,hull mosque islamic centre,"[""1208""]",[]
426,Germany,DE,HUMA,HUMA,huma,"[""1161""]",[]
427,USA,US,Hunter College,Hunter College,hunter college,"[""1221""]",[]
428,Canada,CA,Hussaini Youth Council,Hussaini Youth Council,hussaini youth council,"[""1299""]",[]
429,Germany,DE,"i,slam e.V.","i,slam e.V.",i slam e v,"[""264""]",[]
430,USA,US,IACC Taqwa Seminary,IACC Taqwa Seminary,iacc taqwa seminary,"[""1300""]",[]
431,USA,US,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,icahn school of medicine at mount sinai,"[""802""]",[]
432,Ireland,IE,ICCI Girls Youth Group,ICCI Girls Youth Group,icci girls youth group,"[""1497""]",[]
433,USA,US,ICLI Youth,ICLI Youth,icli youth,"[""1013""]",[]
434,Canada,CA,ICO Alimiyyah,ICO Alimiyyah,ico alimiyyah,"[""1498""]",[]
435,Ireland,IE,ICOT College,ICOT College,icot college,"[""293""]",[]
436,Ireland,IE,IFI Dublin Mosque,IFI Dublin Mosque,ifi dublin mosque,"[""307""]",[]
437,Germany,DE,IG Stuttgart,IG Stuttgart,ig stuttgart,"[""1120""]",[]
438,Germany,DE,IHG Flensburg,IHG Flensburg,ihg flensburg,"[""1142""]",[]
439,Germany,DE,IHV Bonn,IHV Bonn,ihv bonn,"[""1121""]",[]
440,Germany,DE,IIS Moschee Frankfurt,IIS Moschee Frankfurt,iis moschee frankfurt,"[""237""]",[]
441,Germany,DE,IJB e.V.,IJB e.V.,ijb e v,"[""1122""]",[]
442,UK,GB,Ilford county high school,Ilford county high school,ilford county high school,"[""584""]",[]
443,USA,US,Illinois Institute of Technology,Illinois Institute of Technology,illinois institute of technology,"[""1270""]",[]
444,UK,GB,Imperial College London Islamic Society,Imperial College London Islamic Society,imperial college london islamic society,"[""1500""]",[]
445,Germany,DE,IMSU Aachen e.V.,IMSU Aachen e.V.,imsu aachen e v,"[""220""]",[]
446,Malaysia,MY,IMU University,IMU University,imu university,"[""328""]",[]
447,Germany,DE,Inaarah,Inaarah,inaarah,"[""1157""]",[]
448,Malaysia,MY,Incredible Hearts PLT,Incredible Hearts PLT,incredible hearts plt,"[""1501""]",[]
449,USA,US,Independence High School,Independence High School,independence high school,"[""1301""]",[]
450,Germany,DE,INISA Kaftani,INISA Kaftani,inisa kaftani,"[""1123""]",[]
451,Germany,DE,Inkishaaaf,Inkishaaaf,inkishaaaf,"[""228""]",[]
452,UK,GB,Insurance Muslim Network,Insurance Muslim Network,insurance muslim network,"[""1302""]",[]
453,South Africa,ZA,IR Jhb Core,IR Jhb Core,ir jhb core,"[""397""]",[]
454,UK,GB,IR Liverpool Community,IR Liverpool Community,ir liverpool community,"[""555""]",[]
455,South Africa,ZA,IR volunteers durban,IR volunteers durban,ir volunteers durban,"[""1502""]",[]
456,USA,US,Irvine Valley College,Irvine Valley College,irvine valley college,"[""729""]",[]
457,USA,US,iSchool High at University Park,iSchool High at University Park,ischool high at university park,"[""1056""]",[]
458,Canada,CA,Islam Relief at Queen's University (IRQU),Islam Relief at Queen's University (IRQU),islam relief at queen s university irqu,"[""1503""]",[]
459,USA,US,Islamic Association of Allen,Islamic Association of Allen,islamic association of allen,"[""1303""]",[]
460,USA,US,Islamic Association of Lewisville and Flower Mound (IALFM),Islamic Association of Lewisville and Flower Mound (IALFM),islamic association of lewisville and flower mound ialfm,"[""1504""]",[]
461,USA,US,Islamic Association of Raleigh,Islamic Association of Raleigh,islamic association of raleigh,"[""1017""]",[]
462,USA,US,Islamic Center of Coppell,Islamic Center of Coppell,islamic center of coppell,"[""1258""]",[]
463,USA,US,Islamic Center of Fayetteville,Islamic Center of Fayetteville,islamic center of fayetteville,"[""1064""]",[]
464,USA,US,Islamic Center of Frisco,Islamic Center of Frisco,islamic center of frisco,"[""913""]",[]
